User-ID,Age,gender
239535,20.0,M
239536,17.0,M
239537,22.0,M
239538,19.0,F
239539,23.0,M
239540,23.0,F
239541,18.0,M
239542,21.0,F
239543,24.0,M
239544,17.0,F
239545,18.0,M
239546,19.0,M
239547,40.0,M
239548,30.0,F
239549,30.0,F
239550,46.0,M
239551,31.0,M
239552,25.0,M
239553,17.0,M
239554,37.0,M
239555,20.0,M
239556,18.0,F
239557,25.0,M
239558,27.0,M
239559,24.0,F
239560,23.0,F
239561,25.0,F
239562,19.0,M
239563,21.0,F
239564,19.0,F
239565,17.0,M
239566,32.0,M
239567,27.0,F
239568,30.0,M
239569,22.0,F
239570,37.0,F
239571,33.0,F
239572,24.0,M
239573,38.0,F
239574,27.0,F
239575,23.0,F
239576,41.0,F
239577,30.0,M
239578,23.0,F
239579,47.0,M
239580,29.0,M
239581,20.0,M
239582,34.0,M
239583,25.0,M
239584,21.0,M
239585,27.0,F
239586,28.0,F
239587,20.0,F
239588,42.0,M
239589,36.0,F
239590,25.0,F
239591,22.0,M
239592,17.0,M
239593,29.0,M
239594,28.0,F
239595,40.0,F
239596,25.0,M
239597,30.0,F
239598,24.0,F
239599,38.0,F
239600,46.0,F
239601,20.0,F
239602,19.0,F
239603,33.0,M
239604,24.0,F
239605,33.0,M
239606,20.0,F
239607,34.0,F
239608,27.0,F
239609,42.0,F
239610,37.0,M
239611,17.0,M
239612,48.0,M
239613,36.0,M
239614,22.0,M
239615,20.0,F
239616,49.0,M
239617,24.0,F
239618,24.0,M
239619,43.0,F
239620,36.0,F
239621,31.0,M
239622,21.0,M
239623,42.0,F
239624,17.0,F
239625,35.0,F
239626,24.0,M
239627,24.0,F
239628,19.0,M
239629,30.0,F
239630,24.0,F
239631,46.0,M
239632,21.0,F
239633,19.0,M
239634,17.0,F
239635,22.0,F
239636,21.0,M
239637,18.0,F
239638,34.0,M
239639,30.0,M
239640,22.0,F
239641,22.0,F
239642,23.0,M
239643,19.0,M
239644,17.0,F
239645,25.0,M
239646,21.0,M
239647,18.0,F
239648,23.0,M
239649,20.0,F
239650,18.0,F
239651,21.0,M
239652,22.0,F
239653,35.0,F
239654,32.0,M
239655,19.0,M
239656,18.0,M
239657,19.0,M
239658,29.0,F
239659,25.0,M
239660,35.0,F
239661,21.0,M
239662,19.0,F
239663,22.0,F
239664,24.0,F
239665,25.0,F
239666,22.0,F
239667,23.0,M
239668,23.0,M
239669,23.0,M
239670,31.0,M
239671,21.0,M
239672,22.0,F
239673,24.0,F
239674,22.0,F
239675,17.0,M
239676,25.0,F
239677,28.0,M
239678,18.0,M
239679,28.0,F
239680,33.0,F
239681,28.0,M
239682,24.0,M
239683,42.0,M
239684,21.0,M
239685,18.0,F
239686,35.0,M
239687,19.0,M
239688,26.0,M
239689,24.0,F
239690,22.0,F
239691,22.0,F
239692,24.0,M
239693,26.0,F
239694,19.0,F
239695,22.0,F
239696,24.0,M
239697,21.0,M
239698,24.0,M
239699,21.0,M
239700,20.0,F
239701,21.0,F
239702,32.0,F
239703,38.0,M
239704,29.0,F
239705,19.0,M
239706,17.0,F
239707,20.0,M
239708,24.0,M
239709,19.0,F
239710,19.0,M
239711,28.0,M
239712,19.0,M
239713,22.0,F
239714,19.0,F
239715,20.0,F
239716,24.0,M
239717,19.0,M
239718,19.0,F
239719,19.0,F
239720,43.0,F
239721,25.0,F
239722,23.0,M
239723,24.0,M
239724,18.0,M
239725,23.0,F
239726,29.0,M
239727,21.0,M
239728,28.0,F
239729,17.0,F
239730,19.0,F
239731,23.0,M
239732,26.0,F
239733,26.0,F
239734,25.0,M
239735,25.0,F
239736,20.0,M
239737,21.0,M
239738,17.0,M
239739,26.0,M
239740,24.0,M
239741,25.0,F
239742,23.0,M
239743,17.0,M
239744,17.0,M
239745,23.0,M
239746,30.0,F
239747,30.0,M
239748,46.0,M
239749,33.0,M
239750,20.0,M
239751,24.0,M
239752,28.0,M
239753,45.0,M
239754,22.0,M
239755,22.0,M
239756,22.0,F
239757,28.0,M
239758,18.0,M
239759,19.0,F
239760,24.0,F
239761,32.0,M
239762,23.0,M
239763,35.0,M
239764,23.0,F
239765,26.0,M
239766,17.0,F
239767,21.0,M
239768,18.0,F
239769,47.0,M
239770,26.0,F
239771,22.0,F
239772,22.0,F
239773,23.0,F
239774,20.0,F
239775,22.0,M
239776,34.0,M
239777,28.0,F
239778,24.0,M
239779,37.0,F
239780,39.0,F
239781,17.0,M
239782,40.0,F
239783,28.0,F
239784,22.0,F
239785,18.0,F
239786,21.0,F
239787,24.0,F
239788,33.0,M
239789,26.0,F
239790,24.0,F
239791,26.0,F
239792,24.0,F
239793,35.0,M
239794,25.0,F
239795,38.0,M
239796,25.0,F
239797,23.0,F
239798,19.0,M
239799,45.0,F
239800,21.0,F
239801,23.0,F
239802,24.0,M
239803,25.0,M
239804,32.0,F
239805,19.0,M
239806,45.0,M
239807,19.0,F
239808,18.0,F
239809,20.0,M
239810,24.0,F
239811,39.0,F
239812,22.0,M
239813,18.0,F
239814,18.0,F
239815,22.0,M
239816,17.0,F
239817,17.0,F
239818,22.0,M
239819,24.0,F
239820,28.0,M
239821,19.0,M
239822,39.0,M
239823,40.0,F
239824,32.0,M
239825,22.0,F
239826,25.0,F
239827,25.0,M
239828,22.0,F
239829,25.0,M
239830,48.0,M
239831,22.0,F
239832,43.0,M
239833,46.0,F
239834,43.0,F
239835,21.0,F
239836,34.0,F
239837,24.0,F
239838,23.0,F
239839,19.0,F
239840,24.0,F
239841,21.0,M
239842,41.0,F
239843,49.0,M
239844,21.0,F
239845,50.0,M
239846,17.0,F
239847,20.0,M
239848,47.0,M
239849,18.0,F
239850,24.0,F
239851,23.0,F
239852,17.0,M
239853,20.0,M
239854,46.0,F
239855,19.0,F
239856,24.0,F
239857,20.0,F
239858,27.0,F
239859,24.0,M
239860,24.0,M
239861,23.0,F
239862,24.0,M
239863,33.0,M
239864,36.0,M
239865,24.0,M
239866,37.0,M
239867,21.0,M
239868,30.0,F
239869,45.0,F
239870,25.0,F
239871,49.0,F
239872,46.0,F
239873,18.0,F
239874,44.0,M
239875,24.0,F
239876,18.0,M
239877,20.0,M
239878,28.0,F
239879,26.0,M
239880,24.0,M
239881,33.0,F
239882,21.0,M
239883,18.0,M
239884,24.0,M
239885,23.0,F
239886,19.0,F
239887,23.0,F
239888,19.0,M
239889,18.0,M
239890,38.0,M
239891,22.0,M
239892,18.0,M
239893,19.0,M
239894,24.0,F
239895,24.0,F
239896,17.0,F
239897,23.0,M
239898,27.0,M
239899,19.0,M
239900,22.0,F
239901,24.0,M
239902,18.0,F
239903,23.0,F
239904,17.0,F
239905,32.0,M
239906,17.0,F
239907,44.0,F
239908,17.0,F
239909,25.0,M
239910,37.0,M
239911,21.0,F
239912,21.0,M
239913,26.0,F
239914,33.0,F
239915,20.0,F
239916,26.0,F
239917,23.0,M
239918,21.0,M
239919,24.0,M
239920,25.0,F
239921,26.0,M
239922,23.0,F
239923,19.0,M
239924,19.0,F
239925,17.0,F
239926,20.0,F
239927,24.0,M
239928,31.0,M
239929,23.0,F
239930,36.0,F
239931,36.0,F
239932,45.0,M
239933,34.0,F
239934,21.0,F
239935,20.0,M
239936,17.0,F
239937,44.0,M
239938,34.0,F
239939,18.0,F
239940,17.0,M
239941,24.0,F
239942,40.0,F
239943,24.0,M
239944,22.0,M
239945,46.0,F
239946,20.0,M
239947,19.0,M
239948,24.0,M
239949,24.0,M
239950,25.0,M
239951,32.0,M
239952,24.0,M
239953,23.0,M
239954,30.0,M
239955,24.0,F
239956,20.0,F
239957,38.0,F
239958,17.0,F
239959,24.0,F
239960,40.0,M
239961,24.0,M
239962,43.0,M
239963,26.0,F
239964,19.0,M
239965,22.0,F
239966,18.0,F
239967,20.0,F
239968,27.0,F
239969,17.0,F
239970,20.0,M
239971,17.0,M
239972,23.0,F
239973,33.0,F
239974,22.0,M
239975,24.0,F
239976,18.0,M
239977,22.0,M
239978,33.0,F
239979,34.0,F
239980,23.0,M
239981,29.0,F
239982,20.0,F
239983,19.0,M
239984,34.0,M
239985,24.0,M
239986,33.0,M
239987,22.0,M
239988,33.0,M
239989,22.0,F
239990,21.0,M
239991,20.0,M
239992,26.0,M
239993,31.0,M
239994,20.0,M
239995,21.0,F
239996,24.0,M
239997,23.0,F
239998,24.0,F
239999,26.0,F
240000,47.0,F
240001,18.0,M
240002,47.0,F
240003,17.0,M
240004,40.0,M
240005,18.0,F
240006,30.0,M
240007,19.0,M
240008,18.0,M
240009,39.0,F
240010,26.0,F
240011,19.0,M
240012,33.0,M
240013,40.0,F
240014,18.0,F
240015,19.0,M
240016,17.0,M
240017,21.0,F
240018,19.0,M
240019,17.0,M
240020,34.0,M
240021,19.0,M
240022,20.0,M
240023,45.0,F
240024,40.0,F
240025,21.0,F
240026,23.0,M
240027,26.0,M
240028,17.0,F
240029,19.0,M
240030,32.0,F
240031,23.0,M
240032,48.0,F
240033,33.0,F
240034,26.0,F
240035,23.0,F
240036,31.0,F
240037,19.0,M
240038,22.0,F
240039,19.0,F
240040,42.0,M
240041,23.0,M
240042,26.0,M
240043,30.0,M
240044,17.0,F
240045,23.0,F
240046,17.0,M
240047,18.0,M
240048,20.0,M
240049,29.0,M
240050,19.0,M
240051,32.0,F
240052,30.0,M
240053,19.0,F
240054,17.0,M
240055,18.0,M
240056,20.0,F
240057,21.0,F
240058,23.0,M
240059,27.0,M
240060,18.0,M
240061,47.0,F
240062,19.0,M
240063,23.0,F
240064,17.0,F
240065,22.0,F
240066,21.0,M
240067,32.0,M
240068,23.0,F
240069,25.0,F
240070,24.0,M
240071,35.0,F
240072,32.0,M
240073,21.0,M
240074,38.0,M
240075,34.0,F
240076,24.0,M
240077,23.0,F
240078,23.0,F
240079,17.0,M
240080,27.0,M
240081,24.0,M
240082,43.0,M
240083,17.0,M
240084,21.0,M
240085,24.0,F
240086,25.0,F
240087,19.0,F
240088,21.0,F
240089,21.0,M
240090,21.0,M
240091,25.0,M
240092,24.0,F
240093,22.0,F
240094,24.0,F
240095,22.0,M
240096,28.0,F
240097,17.0,M
240098,26.0,F
240099,18.0,F
240100,32.0,F
240101,21.0,M
240102,24.0,F
240103,18.0,F
240104,25.0,M
240105,49.0,F
240106,18.0,F
240107,25.0,F
240108,21.0,F
240109,29.0,M
240110,25.0,F
240111,24.0,F
240112,71.0,F
240113,19.0,M
240114,25.0,F
240115,32.0,F
240116,32.0,F
240117,18.0,M
240118,20.0,F
240119,19.0,M
240120,23.0,M
240121,17.0,F
240122,44.0,M
240123,33.0,M
240124,44.0,F
240125,24.0,M
240126,39.0,F
240127,35.0,M
240128,19.0,F
240129,24.0,F
240130,22.0,F
240131,26.0,M
240132,19.0,M
240133,36.0,M
240134,21.0,M
240135,21.0,F
240136,17.0,M
240137,25.0,M
240138,27.0,M
240139,19.0,M
240140,22.0,F
240141,32.0,M
240142,32.0,F
240143,33.0,F
240144,34.0,F
240145,20.0,M
240146,21.0,M
240147,23.0,F
240148,18.0,F
240149,24.0,F
240150,22.0,M
240151,21.0,F
240152,18.0,F
240153,20.0,F
240154,26.0,F
240155,40.0,F
240156,23.0,M
240157,40.0,F
240158,31.0,M
240159,18.0,F
240160,19.0,M
240161,21.0,F
240162,49.0,M
240163,24.0,F
240164,21.0,F
240165,24.0,M
240166,35.0,M
240167,18.0,F
240168,22.0,M
240169,23.0,M
240170,19.0,M
240171,24.0,F
240172,29.0,F
240173,23.0,M
240174,22.0,M
240175,18.0,F
240176,21.0,F
240177,22.0,M
240178,19.0,F
240179,34.0,M
240180,49.0,M
240181,19.0,M
240182,20.0,M
240183,17.0,F
240184,20.0,F
240185,17.0,F
240186,35.0,M
240187,19.0,M
240188,48.0,F
240189,32.0,F
240190,21.0,M
240191,49.0,M
240192,23.0,F
240193,21.0,M
240194,18.0,F
240195,28.0,M
240196,44.0,F
240197,23.0,F
240198,39.0,M
240199,18.0,F
240200,18.0,F
240201,19.0,M
240202,24.0,F
240203,18.0,M
240204,50.0,M
240205,28.0,M
240206,31.0,M
240207,21.0,M
240208,17.0,F
240209,23.0,M
240210,19.0,F
240211,48.0,F
240212,19.0,F
240213,24.0,M
240214,17.0,M
240215,25.0,F
240216,24.0,F
240217,19.0,F
240218,25.0,F
240219,38.0,F
240220,21.0,M
240221,17.0,M
240222,27.0,M
240223,22.0,F
240224,24.0,F
240225,46.0,F
240226,18.0,F
240227,47.0,F
240228,20.0,F
240229,23.0,F
240230,19.0,M
240231,46.0,F
240232,20.0,M
240233,30.0,F
240234,27.0,F
240235,21.0,F
240236,28.0,M
240237,36.0,M
240238,21.0,F
240239,24.0,F
240240,37.0,F
240241,26.0,M
240242,24.0,M
240243,22.0,M
240244,22.0,M
240245,17.0,M
240246,24.0,M
240247,24.0,M
240248,21.0,M
240249,20.0,M
240250,24.0,M
240251,17.0,F
240252,25.0,F
240253,25.0,F
240254,50.0,M
240255,17.0,M
240256,24.0,M
240257,21.0,M
240258,17.0,F
240259,21.0,F
240260,17.0,F
240261,17.0,F
240262,25.0,F
240263,22.0,M
240264,28.0,F
240265,34.0,F
240266,23.0,F
240267,23.0,M
240268,42.0,F
240269,25.0,M
240270,18.0,F
240271,47.0,F
240272,26.0,F
240273,21.0,M
240274,17.0,M
240275,24.0,F
240276,21.0,M
240277,25.0,M
240278,33.0,F
240279,33.0,F
240280,36.0,M
240281,21.0,M
240282,24.0,F
240283,18.0,F
240284,17.0,F
240285,32.0,F
240286,24.0,F
240287,45.0,M
240288,37.0,M
240289,19.0,F
240290,29.0,M
240291,42.0,F
240292,38.0,F
240293,22.0,F
240294,38.0,F
240295,21.0,M
240296,42.0,M
240297,28.0,M
240298,21.0,F
240299,22.0,M
240300,48.0,F
240301,25.0,F
240302,19.0,F
240303,17.0,M
240304,31.0,F
240305,49.0,F
240306,31.0,M
240307,18.0,M
240308,24.0,M
240309,17.0,F
240310,21.0,M
240311,19.0,M
240312,19.0,F
240313,23.0,F
240314,30.0,M
240315,24.0,F
240316,24.0,F
240317,30.0,M
240318,33.0,M
240319,23.0,M
240320,18.0,M
240321,22.0,M
240322,24.0,M
240323,30.0,M
240324,22.0,M
240325,18.0,F
240326,20.0,M
240327,33.0,F
240328,23.0,F
240329,17.0,F
240330,41.0,M
240331,26.0,M
240332,26.0,M
240333,33.0,F
240334,22.0,F
240335,19.0,M
240336,40.0,F
240337,17.0,M
240338,24.0,M
240339,27.0,F
240340,21.0,M
240341,34.0,M
240342,24.0,F
240343,24.0,F
240344,21.0,F
240345,24.0,F
240346,35.0,F
240347,24.0,F
240348,30.0,F
240349,21.0,M
240350,22.0,M
240351,24.0,F
240352,27.0,F
240353,45.0,F
240354,46.0,M
240355,21.0,M
240356,21.0,M
240357,20.0,M
240358,19.0,M
240359,32.0,M
240360,44.0,M
240361,20.0,F
240362,29.0,M
240363,19.0,F
240364,25.0,M
240365,21.0,F
240366,26.0,F
240367,27.0,F
240368,19.0,F
240369,26.0,F
240370,21.0,F
240371,22.0,M
240372,21.0,F
240373,19.0,M
240374,19.0,M
240375,34.0,M
240376,17.0,M
240377,18.0,M
240378,29.0,M
240379,17.0,F
240380,19.0,F
240381,17.0,M
240382,22.0,F
240383,26.0,F
240384,23.0,F
240385,21.0,F
240386,19.0,M
240387,28.0,M
240388,20.0,F
240389,21.0,F
240390,19.0,M
240391,25.0,M
240392,39.0,M
240393,19.0,M
240394,25.0,M
240395,32.0,F
240396,20.0,F
240397,36.0,F
240398,41.0,F
240399,50.0,M
240400,24.0,M
240401,26.0,F
240402,24.0,F
240403,49.0,F
240404,23.0,M
240405,29.0,M
240406,18.0,F
240407,18.0,F
240408,24.0,M
240409,29.0,M
240410,18.0,F
240411,21.0,M
240412,23.0,F
240413,18.0,F
240414,24.0,F
240415,19.0,F
240416,19.0,F
240417,30.0,F
240418,34.0,M
240419,18.0,M
240420,17.0,M
240421,17.0,F
240422,23.0,M
240423,19.0,M
240424,49.0,F
240425,24.0,M
240426,24.0,F
240427,45.0,M
240428,50.0,M
240429,49.0,F
240430,20.0,M
240431,46.0,F
240432,33.0,F
240433,33.0,M
240434,20.0,M
240435,38.0,M
240436,50.0,F
240437,17.0,F
240438,19.0,M
240439,17.0,F
240440,30.0,M
240441,20.0,F
240442,43.0,F
240443,25.0,F
240444,19.0,F
240445,20.0,M
240446,42.0,M
240447,20.0,F
240448,48.0,M
240449,20.0,M
240450,35.0,F
240451,19.0,F
240452,23.0,F
240453,22.0,M
240454,28.0,F
240455,19.0,M
240456,20.0,M
240457,17.0,F
240458,24.0,M
240459,29.0,M
240460,31.0,M
240461,20.0,M
240462,32.0,F
240463,20.0,M
240464,19.0,M
240465,18.0,F
240466,20.0,M
240467,24.0,F
240468,43.0,M
240469,34.0,F
240470,22.0,F
240471,20.0,M
240472,23.0,M
240473,23.0,M
240474,34.0,F
240475,47.0,F
240476,23.0,F
240477,45.0,F
240478,43.0,M
240479,23.0,F
240480,25.0,M
240481,20.0,F
240482,23.0,F
240483,22.0,M
240484,24.0,F
240485,22.0,F
240486,20.0,M
240487,19.0,M
240488,22.0,M
240489,23.0,M
240490,19.0,F
240491,21.0,M
240492,27.0,M
240493,21.0,F
240494,19.0,F
240495,46.0,F
240496,23.0,M
240497,20.0,F
240498,23.0,M
240499,19.0,M
240500,17.0,F
240501,24.0,M
240502,24.0,M
240503,19.0,M
240504,24.0,M
240505,18.0,M
240506,20.0,M
240507,18.0,F
240508,33.0,F
240509,20.0,F
240510,20.0,M
240511,24.0,F
240512,41.0,F
240513,18.0,F
240514,23.0,F
240515,28.0,M
240516,19.0,F
240517,22.0,F
240518,24.0,M
240519,23.0,M
240520,17.0,M
240521,28.0,M
240522,21.0,F
240523,23.0,F
240524,17.0,M
240525,22.0,F
240526,18.0,F
240527,22.0,F
240528,46.0,M
240529,18.0,F
240530,22.0,F
240531,19.0,F
240532,18.0,F
240533,24.0,M
240534,25.0,M
240535,20.0,M
240536,29.0,F
240537,24.0,F
240538,18.0,M
240539,22.0,M
240540,18.0,M
240541,40.0,M
240542,27.0,M
240543,26.0,F
240544,17.0,M
240545,30.0,F
240546,18.0,F
240547,43.0,F
240548,24.0,F
240549,27.0,M
240550,42.0,F
240551,24.0,F
240552,22.0,M
240553,38.0,F
240554,19.0,F
240555,22.0,F
240556,21.0,F
240557,20.0,M
240558,22.0,M
240559,24.0,M
240560,19.0,F
240561,39.0,F
240562,17.0,F
240563,41.0,F
240564,22.0,M
240565,39.0,M
240566,22.0,M
240567,33.0,F
240568,34.0,M
240569,18.0,M
240570,43.0,F
240571,17.0,F
240572,21.0,F
240573,22.0,F
240574,37.0,M
240575,17.0,M
240576,25.0,F
240577,25.0,F
240578,33.0,F
240579,30.0,F
240580,17.0,M
240581,43.0,F
240582,17.0,M
240583,22.0,M
240584,18.0,M
240585,21.0,F
240586,29.0,F
240587,23.0,F
240588,35.0,M
240589,25.0,M
240590,50.0,M
240591,19.0,M
240592,22.0,F
240593,20.0,M
240594,38.0,F
240595,26.0,M
240596,44.0,M
240597,29.0,F
240598,47.0,F
240599,24.0,F
240600,18.0,M
240601,24.0,F
240602,17.0,M
240603,50.0,M
240604,19.0,M
240605,17.0,M
240606,27.0,M
240607,25.0,M
240608,25.0,F
240609,25.0,M
240610,24.0,F
240611,40.0,F
240612,20.0,F
240613,19.0,F
240614,25.0,F
240615,18.0,M
240616,18.0,M
240617,24.0,M
240618,17.0,M
240619,22.0,M
240620,32.0,M
240621,46.0,M
240622,20.0,F
240623,24.0,F
240624,24.0,F
240625,24.0,M
240626,39.0,M
240627,32.0,M
240628,20.0,M
240629,23.0,M
240630,22.0,M
240631,22.0,M
240632,24.0,F
240633,17.0,M
240634,31.0,F
240635,22.0,M
240636,23.0,F
240637,22.0,M
240638,41.0,F
240639,21.0,M
240640,28.0,M
240641,19.0,F
240642,35.0,M
240643,19.0,F
240644,43.0,F
240645,41.0,M
240646,19.0,M
240647,26.0,M
240648,24.0,M
240649,23.0,M
240650,21.0,M
240651,24.0,M
240652,23.0,M
240653,49.0,M
240654,22.0,F
240655,19.0,M
240656,20.0,F
240657,21.0,F
240658,19.0,F
240659,49.0,F
240660,17.0,F
240661,17.0,F
240662,24.0,M
240663,24.0,F
240664,17.0,F
240665,17.0,F
240666,35.0,M
240667,22.0,M
240668,19.0,F
240669,38.0,F
240670,24.0,F
240671,28.0,M
240672,48.0,F
240673,18.0,F
240674,20.0,M
240675,25.0,M
240676,21.0,F
240677,24.0,F
240678,40.0,M
240679,41.0,F
240680,20.0,F
240681,46.0,M
240682,18.0,M
240683,24.0,F
240684,35.0,F
240685,34.0,F
240686,23.0,M
240687,19.0,F
240688,20.0,F
240689,24.0,F
240690,32.0,M
240691,21.0,F
240692,24.0,M
240693,33.0,M
240694,24.0,M
240695,32.0,M
240696,22.0,M
240697,25.0,F
240698,25.0,M
240699,46.0,F
240700,19.0,F
240701,26.0,M
240702,19.0,F
240703,36.0,M
240704,40.0,F
240705,22.0,M
240706,47.0,M
240707,21.0,F
240708,22.0,F
240709,24.0,F
240710,19.0,M
240711,38.0,M
240712,47.0,M
240713,24.0,F
240714,17.0,F
240715,20.0,F
240716,44.0,M
240717,18.0,M
240718,43.0,F
240719,22.0,F
240720,26.0,M
240721,22.0,M
240722,25.0,M
240723,43.0,M
240724,23.0,F
240725,18.0,M
240726,17.0,M
240727,24.0,M
240728,26.0,F
240729,28.0,F
240730,48.0,F
240731,25.0,F
240732,18.0,F
240733,25.0,F
240734,22.0,F
240735,21.0,F
240736,47.0,M
240737,29.0,F
240738,36.0,M
240739,19.0,M
240740,41.0,F
240741,18.0,M
240742,34.0,F
240743,32.0,M
240744,19.0,F
240745,74.0,M
240746,31.0,M
240747,18.0,F
240748,23.0,M
240749,18.0,M
240750,20.0,F
240751,23.0,F
240752,17.0,M
240753,24.0,M
240754,19.0,F
240755,22.0,F
240756,41.0,M
240757,36.0,M
240758,17.0,F
240759,21.0,M
240760,17.0,M
240761,24.0,M
240762,20.0,M
240763,18.0,M
240764,22.0,M
240765,18.0,F
240766,19.0,F
240767,26.0,M
240768,22.0,F
240769,23.0,M
240770,36.0,M
240771,20.0,M
240772,19.0,F
240773,17.0,F
240774,31.0,M
240775,17.0,M
240776,17.0,M
240777,18.0,M
240778,20.0,F
240779,25.0,M
240780,17.0,M
240781,22.0,M
240782,23.0,F
240783,24.0,F
240784,22.0,F
240785,24.0,F
240786,19.0,F
240787,18.0,F
240788,24.0,M
240789,29.0,M
240790,24.0,M
240791,19.0,M
240792,22.0,F
240793,33.0,M
240794,21.0,M
240795,18.0,F
240796,45.0,F
240797,21.0,F
240798,48.0,F
240799,50.0,M
240800,23.0,M
240801,17.0,F
240802,31.0,F
240803,19.0,M
240804,19.0,M
240805,29.0,F
240806,32.0,F
240807,30.0,M
240808,19.0,M
240809,28.0,F
240810,26.0,F
240811,23.0,F
240812,27.0,F
240813,22.0,F
240814,18.0,M
240815,19.0,F
240816,27.0,M
240817,20.0,F
240818,24.0,F
240819,17.0,M
240820,34.0,M
240821,19.0,M
240822,18.0,M
240823,25.0,F
240824,22.0,M
240825,39.0,M
240826,18.0,M
240827,19.0,F
240828,45.0,F
240829,23.0,M
240830,23.0,M
240831,20.0,M
240832,28.0,F
240833,42.0,M
240834,36.0,F
240835,23.0,F
240836,23.0,F
240837,44.0,M
240838,29.0,F
240839,20.0,M
240840,19.0,M
240841,30.0,F
240842,20.0,F
240843,37.0,F
240844,37.0,M
240845,32.0,F
240846,40.0,F
240847,21.0,M
240848,23.0,F
240849,22.0,M
240850,20.0,F
240851,27.0,M
240852,24.0,F
240853,21.0,M
240854,32.0,M
240855,21.0,M
240856,20.0,M
240857,24.0,M
240858,23.0,F
240859,29.0,M
240860,41.0,M
240861,34.0,M
240862,20.0,M
240863,23.0,M
240864,21.0,M
240865,21.0,M
240866,17.0,M
240867,25.0,M
240868,27.0,F
240869,20.0,F
240870,43.0,M
240871,18.0,F
240872,19.0,F
240873,21.0,F
240874,23.0,M
240875,19.0,F
240876,20.0,M
240877,40.0,F
240878,21.0,F
240879,20.0,F
240880,24.0,M
240881,20.0,M
240882,35.0,M
240883,23.0,M
240884,25.0,M
240885,20.0,F
240886,41.0,F
240887,21.0,M
240888,34.0,M
240889,23.0,F
240890,17.0,F
240891,20.0,F
240892,19.0,M
240893,20.0,F
240894,25.0,M
240895,22.0,M
240896,42.0,F
240897,39.0,F
240898,25.0,M
240899,20.0,M
240900,23.0,M
240901,19.0,F
240902,19.0,M
240903,18.0,M
240904,24.0,F
240905,22.0,M
240906,23.0,M
240907,20.0,F
240908,19.0,F
240909,43.0,M
240910,21.0,F
240911,20.0,F
240912,18.0,F
240913,19.0,F
240914,24.0,M
240915,25.0,M
240916,21.0,M
240917,42.0,F
240918,24.0,M
240919,30.0,M
240920,22.0,F
240921,17.0,F
240922,33.0,M
240923,23.0,M
240924,18.0,F
240925,18.0,M
240926,20.0,M
240927,29.0,F
240928,23.0,F
240929,19.0,F
240930,25.0,M
240931,36.0,F
240932,21.0,M
240933,19.0,M
240934,18.0,F
240935,31.0,F
240936,18.0,F
240937,26.0,F
240938,22.0,M
240939,24.0,M
240940,31.0,M
240941,25.0,M
240942,23.0,M
240943,47.0,F
240944,24.0,M
240945,21.0,M
240946,34.0,M
240947,24.0,F
240948,23.0,M
240949,26.0,F
240950,22.0,F
240951,41.0,F
240952,45.0,M
240953,17.0,F
240954,29.0,M
240955,27.0,F
240956,24.0,F
240957,18.0,F
240958,24.0,M
240959,70.0,M
240960,29.0,M
240961,30.0,F
240962,19.0,F
240963,22.0,F
240964,23.0,M
240965,20.0,M
240966,44.0,F
240967,43.0,F
240968,23.0,M
240969,33.0,M
240970,21.0,F
240971,23.0,F
240972,34.0,M
240973,19.0,F
240974,33.0,M
240975,24.0,F
240976,33.0,M
240977,17.0,M
240978,24.0,M
240979,20.0,M
240980,28.0,F
240981,34.0,M
240982,48.0,M
240983,20.0,F
240984,34.0,M
240985,33.0,F
240986,28.0,F
240987,24.0,F
240988,26.0,M
240989,26.0,M
240990,17.0,M
240991,23.0,M
240992,23.0,F
240993,35.0,M
240994,17.0,M
240995,47.0,M
240996,27.0,M
240997,40.0,M
240998,20.0,M
240999,24.0,F
241000,18.0,F
241001,22.0,F
241002,18.0,M
241003,21.0,F
241004,40.0,M
241005,21.0,M
241006,21.0,F
241007,22.0,F
241008,18.0,M
241009,20.0,M
241010,45.0,M
241011,45.0,M
241012,25.0,M
241013,19.0,M
241014,20.0,F
241015,39.0,M
241016,22.0,F
241017,23.0,M
241018,29.0,F
241019,26.0,F
241020,42.0,M
241021,36.0,F
241022,45.0,F
241023,23.0,M
241024,50.0,F
241025,23.0,M
241026,20.0,F
241027,36.0,F
241028,17.0,F
241029,20.0,M
241030,19.0,M
241031,21.0,M
241032,20.0,F
241033,26.0,F
241034,17.0,F
241035,18.0,F
241036,23.0,F
241037,24.0,F
241038,29.0,F
241039,44.0,M
241040,92.0,M
241041,17.0,M
241042,20.0,F
241043,49.0,M
241044,24.0,F
241045,25.0,M
241046,24.0,M
241047,32.0,M
241048,18.0,M
241049,20.0,F
241050,21.0,M
241051,20.0,M
241052,18.0,F
241053,21.0,F
241054,23.0,M
241055,21.0,M
241056,19.0,M
241057,20.0,F
241058,19.0,M
241059,30.0,F
241060,24.0,M
241061,24.0,M
241062,24.0,M
241063,37.0,M
241064,33.0,F
241065,22.0,F
241066,39.0,F
241067,23.0,F
241068,18.0,F
241069,28.0,M
241070,17.0,F
241071,23.0,F
241072,24.0,M
241073,40.0,M
241074,25.0,F
241075,31.0,F
241076,17.0,M
241077,34.0,M
241078,17.0,M
241079,40.0,M
241080,23.0,F
241081,22.0,F
241082,24.0,F
241083,22.0,M
241084,19.0,M
241085,48.0,F
241086,28.0,M
241087,27.0,F
241088,47.0,M
